neuron_id,hit_peak,hit_auc,hit_latency,miss_peak,miss_auc,miss_latency,fa_peak,fa_auc,fa_latency,cr_peak,cr_auc,cr_latency
0406_20180620_46_timeseries.mat,0.37378579311440757,3.162701087521714,12,0.14551807306706904,1.048205775167124,15,0.328034216774598,3.4362966388315535,13,0.19667170418426394,2.195638647452918,15
0406_20180620_54_timeseries.mat,0.26586698504153317,1.7400667484228811,5,0.24923597471788525,2.3732728930637066,33,0.16719832148639455,2.6006992524880888,9,0.20572422021999956,1.1793584308920737,20
0406_20180620_55_timeseries.mat,0.13308292252506004,0.2677411542115005,4,0.19657954523863735,1.1626643344456775,29,0.10468062478587002,-0.19951365819824834,3,0.15264283346943558,1.3840977348480372,12
0406_20180620_57_timeseries.mat,0.2664505241231786,2.3111574438155276,12,0.2770549520850182,4.334227102152363,23,0.3851007675633781,3.956865979890815,28,0.2660591412708163,3.3955969199538236,24
0406_20180620_6_timeseries.mat,0.5700555894477868,3.2100796050651925,39,0.8596883710008114,17.80655123820082,1,0.7667832394751409,3.383891273295463,0,0.7749251423031092,13.947487960852639,18
0406_20180620_7_timeseries.mat,0.04030458718814232,-0.23888667131685015,5,0.045581588230561465,0.418889185738711,2,0.035360126680369294,-0.3805260461853341,5,0.07843164389487356,1.0587093117762318,14
0406_20180620_8_timeseries.mat,1.688090270086203,22.71276201187526,9,0.8126656359992921,8.460644215512243,7,1.5054805636967694,26.3721193487507,15,0.5786140260100364,5.052504656211627,8
0406_20180620_9_timeseries.mat,0.038110216369530485,-0.029179010089676542,37,0.07279467423941241,0.19066443008875159,10,0.058117314005300166,-0.2593624023736791,0,0.08588387471158057,0.7382701042846506,29
0410_20180427_13_timeseries.mat,0.6265132568730443,6.698286575992991,9,0.5716123365952323,5.423704367462051,27,0.5898251143309657,5.946844817606108,9,0.35225622349164704,3.138284621450337,30
0410_20180427_17_timeseries.mat,0.29604413415905456,3.103616980694192,9,0.5639633997343481,5.590307719736705,28,0.19765502845214097,2.5896931303041497,9,0.3790915249815126,6.20090164276251,10
0410_20180427_18_timeseries.mat,0.45764826018898147,3.8044194686869774,9,0.7156077072722837,7.178831361004591,15,0.33385826237701716,4.1652571644043554,11,0.468258206106045,5.051779049961124,12
0410_20180427_3_timeseries.mat,0.712063765961171,2.4372784164823247,9,0.41018347077382106,5.287337676277578,28,0.5092855098925225,4.169478835354824,8,0.19682076172056523,3.66648935609617,36
0410_20180427_4_timeseries.mat,0.38449786491451204,7.183944076459979,27,0.37920436076819897,4.328190845364588,36,0.3173485406004392,6.271243940534979,8,0.2866072484572545,3.856177965356795,5
0410_20180427_5_timeseries.mat,0.3661605498426321,6.575914431201189,18,0.49517704515407485,4.732280227647101,17,0.35928458102115485,6.608536785363472,30,0.4903398570689288,5.450120455261222,28
0410_20180503_10_timeseries.mat,0.44089774179046975,7.374003041290203,39,0.7570041418075562,-3.2093685505290828,36,0.38708151906919136,7.686577204698073,28,0.0,0.0,0
0410_20180503_13_timeseries.mat,0.2879673491351887,4.830285875650541,30,0.580923318862915,-5.34458274828891,38,0.32453250649046517,6.182359214167787,28,0.0,0.0,0
0410_20180503_14_timeseries.mat,1.7718371808200464,16.07108312939263,10,3.0944278240203857,26.869010945471622,11,1.3907386632828302,16.543862778528297,9,0.0,0.0,0
0410_20180503_2_timeseries.mat,0.4200122239931986,3.954541757802125,9,1.1413239240646362,6.382105445101236,7,0.35355701231113246,4.332975111925678,10,0.0,0.0,0
0410_20180503_8_timeseries.mat,0.2553215709811297,4.436358641419139,36,0.541198194026947,-4.742077166292195,21,0.27380681123694617,4.964999099234698,32,0.0,0.0,0
0531_20180517_10_timeseries.mat,0.2889408288574697,3.5449821651214477,24,0.23633533333869358,1.659602126440037,7,0.21521206824190042,3.1098474578384874,23,0.32730814361491717,2.810359575158981,18
0531_20180517_11_timeseries.mat,0.4949922584147984,7.656715857720161,25,0.6204772771973359,3.210764624409198,10,0.3384723556575491,6.3444857745455465,11,0.5828139702663631,8.695134216514708,10
0531_20180517_12_timeseries.mat,0.2431967549177083,3.029337805212506,20,0.41403891675566373,1.4468428872562324,12,0.3229987021855343,4.3209094361543245,27,0.31547398079891464,2.2599016541189316,28
0531_20180517_13_timeseries.mat,0.18215838691508707,2.2415515843556695,25,0.31811459519361196,1.515815814440302,21,0.13370622261207254,1.6626472914734367,20,0.19493759673629962,0.978072955338641,15
0531_20180517_20_timeseries.mat,0.06157374974795095,0.1470817938182709,34,0.3395927091570277,1.45531820022836,27,0.07490448703652304,0.6958435957811095,21,0.09725207286710674,0.11157839715733558,29
0531_20180517_21_timeseries.mat,0.0499852306648249,0.2601418126934052,10,0.14190600610240117,0.15794388284567698,0,0.05313715390275772,0.3268765788763652,14,0.12573649132989245,0.5346304448310975,27
0531_20180517_22_timeseries.mat,0.15915929078732785,1.4217378001514154,25,0.296253931463549,0.7042524335975349,32,0.16023259401432613,2.8168532228473473,38,0.22297431161073414,2.2130037460833796,21
0531_20180517_23_timeseries.mat,0.09102701456985851,0.5422405513189685,30,0.3051318025191952,2.462884989894902,37,0.06684353899567466,1.089354697527259,30,0.19220572512445822,1.9373251674256637,27
0531_20180517_24_timeseries.mat,0.31251120047826814,4.181214592475333,24,0.42145008726143524,1.9955720151733738,20,0.33379089108909205,5.135292739293585,23,0.2387945085411539,1.5273060850287277,39
0531_20180517_25_timeseries.mat,0.16162135868704733,3.2820221413228214,20,0.16816189600840994,-1.4889632408137499,9,0.14380162205583727,2.72951007962974,12,0.20490100275020343,1.1550637466268225,26
0531_20180517_28_timeseries.mat,0.02259639799265148,0.11218321937691329,6,0.09409550160757806,0.18493287371504205,21,0.0465032079683348,0.26025405188102163,11,0.06967625788387817,0.25574743957049006,9
0531_20180517_31_timeseries.mat,0.9613703972931865,9.595511796193371,19,1.1332878185142028,13.406239242155847,20,0.9163171244456215,12.448007584224202,21,0.587540135464027,8.249853501012463,20
0531_20180517_32_timeseries.mat,0.07435087708391605,0.32408589181535774,7,0.12862380497512946,0.11180843992731658,37,0.09561688500162288,0.26957376518255116,6,0.17349787368564992,0.5078605245400287,34
0531_20180517_36_timeseries.mat,0.44258628598504535,4.26043032033119,18,0.3895408656252058,3.4592881506306865,29,0.3473868202232751,5.128252402877415,19,0.4138889806848523,3.2808197055894026,17
0531_20180517_3_timeseries.mat,0.11126771348264779,1.4757829815345462,26,0.2027161546835774,1.7909739412859553,39,0.1403067896735683,1.8454386727595493,29,0.2074390101196194,-0.2698061898526911,1
0531_20180517_42_timeseries.mat,0.19584069006290353,2.0122530475626528,14,0.2850329350484045,1.619158118005368,10,0.15949615849927995,2.3193141805831523,12,0.22545280826051492,2.6496617783412657,11
0531_20180517_4_timeseries.mat,0.17684840898613602,1.136636754155495,8,0.3020839814684893,1.815253441777538,6,0.2063793233475319,1.7518374810847226,9,0.2781620445233342,4.054951726841856,36
0531_20180517_5_timeseries.mat,0.12964844140843246,0.5963769120077633,9,0.4179456406518033,1.1152138051029556,15,0.12406472721489248,1.347680883617168,16,0.28834699981569034,1.9273311978673795,0
0531_20180517_7_timeseries.mat,0.08403198488596342,0.8456859400508421,11,0.17947975183395962,0.33575871501938975,30,0.07243517990563174,0.6665009425812675,13,0.13407221084108223,0.7383692915241186,33
0531_20180517_8_timeseries.mat,0.06629510121800226,-0.05517686653895949,32,0.16133635608773483,0.48617781969267265,11,0.061831882784713,0.3857365480157802,28,0.10091977411679723,0.812878575064567,36
0531_20180517_9_timeseries.mat,0.35840653528182126,4.268790675557821,24,0.32616015729543407,0.8226047088289958,16,0.26098170644106733,3.9726627258908525,23,0.2504396355880827,2.8838294287682045,26
0531_20180518_10_timeseries.mat,0.08859722453022474,1.1362307318749756,26,0.14329110362700054,0.5762593578857677,27,0.08909978051570584,1.2782613043871498,7,0.17735901101198243,1.1813312378492102,37
0531_20180518_11_timeseries.mat,1.0728258654781568,17.90298934069392,35,0.5969296698857631,10.972630251622537,6,1.5699031367496328,22.47301234402667,24,0.7360553066981467,8.704197545284652,38
0531_20180518_12_timeseries.mat,1.038549860461468,17.764214596140256,29,0.5055898576442684,5.911710383474738,34,1.0593989488097146,18.801923587596345,26,0.3548068422170585,2.6967847928999134,10
0531_20180518_13_timeseries.mat,0.12917559857029884,2.6270857885454015,30,0.15976600625685283,-0.8540017605021906,33,0.08053951733193904,0.8017149408201109,14,0.0866434445702716,0.1557846280447635,28
0531_20180518_14_timeseries.mat,2.0780114011544932,48.591299906982975,21,0.5178080554519381,7.58504948341066,23,3.804576182817396,43.22990077971458,18,0.34876875755818265,-0.20229892651368342,3
0531_20180518_17_timeseries.mat,0.9935712741981996,11.040704297027773,7,0.47903407333152637,5.727323981848478,7,0.816021585351483,9.404995039870897,17,0.25868649802705795,3.4225807441966967,8
0531_20180518_19_timeseries.mat,0.1555784848739246,1.0540175566124779,12,0.08023130936282022,0.7711196975397233,33,0.10012259175758191,0.638650774129187,13,0.1736610294809859,0.6126485164781041,24
0531_20180518_21_timeseries.mat,0.7873231629209936,14.326865241297732,34,0.39215221176190035,4.552332602463485,15,0.8287868640932886,11.661905464066624,21,0.21403186951290099,1.267216213146219,31
0531_20180518_23_timeseries.mat,0.30619640105134366,3.345719647759075,31,0.1334904502777915,-0.6432011414503603,22,0.14578090123644638,1.1710186003808456,26,0.11736567486731107,0.498353543114026,7
